Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773116310569,4.848317,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.07591559,1.010139,0.2388883,1.040774,-0.6439478,0.4701218,0.4581874,0.3929136,133.7282,-0.7002664,0.5112379,0.4982598,0.1260039,-0.07924835,0.003368317,0.1488913,0.5013894,0.2549236,0.7546484,0.3378289,140.5107,0.5327087,0.2708474,0.8017874,-0.05715813,-0.4244313,-0.1268219,0.4466461,0.593739,0.5726833,0.005929481,0.5652192,111.165,0.7197353,0.6942115,0.007187766,-0.02591559,-0.01013899,0.06111175,0.06714956,0.5665442,-0.438585,0.6430259,0.2705341,148.6079,0.5884888,-0.4555731,0.6679328
Release,1773116311250,5.529078,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.07325151,1.000222,0.2681372,1.038127,-0.5031516,-0.5301504,0.5306018,0.4292327,129.1622,-0.5570803,-0.586973,0.5874727,0.1088129,-0.06007715,0.007929548,0.1245488,0.4037913,-0.05548921,0.2569701,0.8762648,57.60997,0.8380371,-0.1151635,0.5333211,-0.06996526,-0.4343077,-0.102613,0.4517165,-0.2508256,0.2969089,-0.3659619,0.8455788,64.53198,-0.4698424,0.5561649,-0.6855137,-0.02325151,-0.0002224445,0.03186283,0.03944517,0.1875692,-0.165603,0.07221843,0.9654936,30.19074,0.7202386,-0.6358916,0.2773083
Grab,1773116312208,6.487556,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.07513298,0.9900696,0.2802757,1.031716,-0.5004508,-0.4416136,0.3759539,0.6427947,99.99894,-0.6532972,-0.57649,0.4907768,0.1167996,-0.07960247,0.006874827,0.1415131,0.2590517,0.3543087,-0.0194257,0.8983209,52.12357,0.5896381,0.8064564,-0.04421563,-0.08259812,-0.4320295,-0.09239139,0.4494531,-0.1423339,0.4136826,-0.5524458,0.7095149,89.60908,-0.2019808,0.5870416,-0.7839553,-0.02513298,0.009930372,0.01972431,0.03345635,0.01015353,-0.2836234,0.2467254,0.9265966,44.17928,0.02699999,-0.7542039,0.6560856
Release,1773116313153,7.431976,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05437919,0.9941176,0.2828745,1.03501,-0.3983466,-0.6541806,0.1648164,0.6214526,103.1554,-0.5084507,-0.8349979,0.2103721,0.116843,-0.07796235,0.003676743,0.1405131,0.3820736,0.3367417,-0.07461921,0.8573545,61.95833,0.7422849,0.6542149,-0.1449687,-0.08436731,-0.4356249,-0.0812619,0.4510991,-0.3746788,0.3777774,-0.6702965,0.5173033,117.6969,-0.43781,0.4414307,-0.7832376,-0.004379191,0.005882442,0.01712549,0.01862962,-0.2476144,-0.1277099,0.1497487,0.9486584,36.87892,-0.7828406,-0.4037589,0.473435
Grab,1773116314750,9.029466,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05241904,0.9964303,0.300212,1.041992,-0.4862448,-0.5791029,0.08879919,0.6483214,99.16967,-0.6386472,-0.7606096,0.1166313,0.1156713,-0.07125231,-0.001135009,0.1358603,0.2400492,0.3673481,0.03516953,0.8978835,52.23751,0.5452775,0.8344399,0.07988843,-0.1041226,-0.4451566,-0.07145297,0.4627218,-0.3241183,0.5226826,-0.6511801,0.4446512,127.198,-0.3618588,0.5835441,-0.7270039,-0.002419043,0.003569722,-0.0002120137,0.004317365,-0.2537725,-0.1094872,0.2858573,0.9175499,46.85907,-0.638227,-0.2753558,0.7189192
Release,1773116314945,9.223722,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05143332,1.003784,0.2936186,1.04711,-0.5024256,-0.6224024,0.2248886,0.5564252,112.3821,-0.604678,-0.7490723,0.2706574,0.1183953,-0.07182543,-0.001846739,0.1384909,0.2853689,0.3306822,0.05469493,0.8978989,52.23352,0.6482685,0.7512058,0.1242497,-0.09827242,-0.4464986,-0.07852975,0.4638808,-0.3552679,0.4527126,-0.5759428,0.5806254,109.0109,-0.4363555,0.5560414,-0.7073981,-0.001433324,-0.003783584,0.006381363,0.007555906,-0.1235698,-0.08293032,0.1925825,0.9699305,28.17252,-0.5077187,-0.3407409,0.7912754
On Target,1773116316112,10.40312,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.05056747,0.9959342,0.2969655,1.040495,-0.456906,-0.7218665,0.2915512,0.4302831,129.0289,-0.5061582,-0.7996802,0.322979,0.1173265,-0.06974214,0.005286864,0.1365922,0.1591141,0.2356298,0.06632401,0.9564322,33.95003,0.544996,0.8070768,0.2271723,-0.09360372,-0.442469,-0.07137068,0.4578583,-0.4766134,0.3372129,-0.4965209,0.6423348,100.0677,-0.6218664,0.4399821,-0.647841,-0.0005674697,0.004065812,0.003034562,0.005105038,-0.07155475,-0.0009293931,0.0436322,0.9964815,9.615573,-0.8537412,-0.01108887,0.5205889
Trial End,1773116317111,11.40336,1,2,135,-0.4923386,-0.778024,0.3902325,1,0.04830981,1.000305,0.2931131,1.043485,-0.4685166,-0.6968465,0.3579952,0.4083338,131.7996,-0.5132557,-0.7633892,0.3921805,0.1165155,-0.07023694,0.006064321,0.1361832,0.1727477,0.228554,0.05192192,0.9566742,33.8549,0.5933074,0.784976,0.1783275,-0.09362141,-0.4448478,-0.07515414,0.4607631,-0.4418615,0.3219103,-0.4634255,0.6974016,91.56219,-0.6165389,0.4491685,-0.6466278,0.00169019,-0.0003054142,0.006886959,0.007097903,-0.0003473189,-0.02076386,0.03001821,0.9993336,4.183625,-0.009515256,-0.568853,0.8223881
Trial Load,1773116317113,11.40336,1,3,135,-0.872308,-0.2522365,0.4188742,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1165155,-0.07023694,0.006064321,0.1361832,0.1727477,0.228554,0.05192192,0.9566742,33.8549,0.5933074,0.784976,0.1783275,-0.09362141,-0.4448478,-0.07515414,0.4607631,-0.4418615,0.3219103,-0.4634255,0.6974016,91.56219,-0.6165389,0.4491685,-0.6466278,0.1,0,0,0.1,-0.8059075,-0.2330361,0.3869893,0.3826834,135,-0.872308,-0.2522365,0.4188742
Trial Start,1773116318084,0,1,3,135,-0.872308,-0.2522365,0.4188742,1,-0.05046039,0.9996117,0.2996809,1.044786,0.008074484,-0.005118942,-0.002684425,0.9999507,1.13779,0.813218,-0.5155519,-0.2703606,0.1165155,-0.07023694,0.006064321,0.1361832,0.1727477,0.228554,0.05192192,0.9566742,33.8549,0.5933074,0.784976,0.1783275,-0.09362141,-0.4448478,-0.07515414,0.4607631,-0.4418615,0.3219103,-0.4634255,0.6974016,91.56219,-0.6165389,0.4491685,-0.6466278,0.1004604,0.0003882647,0.0003191531,0.1004617,-0.8115643,-0.2320271,0.3819905,0.3763113,135.7892,-0.8759527,-0.2504358,0.4122971
