Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773123790578,11.54653,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04811727,1.003376,0.3165154,1.053215,0.5569105,-0.647707,0.426992,0.2966553,145.4864,0.5831617,-0.6782381,0.4471192,0.1281718,-0.06931874,0.001640823,0.145725,0.3845498,-0.1805704,-0.7452635,0.5139049,118.1514,0.448273,-0.2104925,-0.8687602,-0.2318723,-0.242345,-0.2655118,0.4277761,0.3742803,0.5524969,0.7442943,0.02622132,176.9949,0.374409,0.5526868,0.7445503,0.001882732,-0.003376365,-0.01651537,0.01696178,-0.02814541,0.1252691,0.01937407,0.9915343,14.92128,-0.2167613,0.9647576,0.149209
On Target,1773123790831,11.81013,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04971419,1.004755,0.3093925,1.052487,0.591817,-0.6358334,0.3726623,0.3264835,141.8891,0.6261269,-0.6726951,0.3942669,0.1184496,-0.07279185,0.003337158,0.1390687,0.3418546,-0.1799846,-0.8016936,0.4561014,125.7283,0.3841375,-0.2022463,-0.9008524,-0.2448317,-0.2361163,-0.2617793,0.4292108,0.3802217,0.5311804,0.7501776,0.1025313,168.2301,0.3822361,0.5339947,0.754152,0.000285808,-0.004755259,-0.00939244,0.01053148,-0.05046214,0.05704249,0.02386202,0.9968101,9.155226,-0.6322836,0.7147344,0.2989877
Off Target,1773123791650,12.63057,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04683569,1.001289,0.2995804,1.046194,0.5538146,-0.6423055,0.394263,0.3539629,138.5402,0.5921508,-0.6867672,0.4215547,0.1239256,-0.07202804,0.001697773,0.1433474,0.3671184,-0.1607101,-0.7673692,0.5005409,119.9284,0.4240648,-0.185639,-0.8864012,-0.2392529,-0.2276031,-0.2568797,0.4183686,0.3534591,0.5208874,0.7738573,0.0699151,171.9818,0.3543262,0.5221652,0.7757555,0.003164306,-0.00128901,0.0004196167,0.00344245,-0.009026713,0.07104253,0.05204599,0.9960737,10.15797,-0.1019635,0.8024789,0.5878986
Release,1773123791745,12.71554,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.0470561,1.002706,0.299016,1.047399,0.5403078,-0.6612888,0.3850048,0.3500513,139.0191,0.5768017,-0.7059542,0.4110092,0.1251219,-0.07203164,3.737276E-05,0.1443747,0.3510371,-0.1585393,-0.7553995,0.5301036,115.9751,0.4139917,-0.1869716,-0.8908719,-0.2392211,-0.2282419,-0.2568933,0.4187066,0.3753778,0.4968454,0.7800311,0.06154524,172.943,0.3760908,0.4977891,0.7815125,0.002943896,-0.002705932,0.0009839833,0.004117865,-0.01880202,0.08003831,0.07355403,0.9938965,12.66715,-0.1704367,0.7255321,0.6667533
Grab,1773123792246,13.21537,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04783083,1.000816,0.3004288,1.04603,0.5128497,-0.6923358,0.3598622,0.3579883,138.0466,0.5492507,-0.7414764,0.3854044,0.1288965,-0.06594676,0.003583081,0.1448313,0.346349,-0.1397201,-0.7350273,0.5659113,111.0688,0.4200888,-0.1694673,-0.8915191,-0.2319669,-0.2316728,-0.2589339,0.4177651,0.3807696,0.4654554,0.7964502,0.06350655,172.7178,0.3815396,0.4663968,0.798061,0.002169166,-0.0008163452,-0.0004288256,0.00235703,-0.02981608,0.08233194,0.1210953,0.9887712,17.18864,-0.1995222,0.550946,0.8103413
On Target,1773123793414,14.39438,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.04892232,0.9961011,0.2983058,1.04096,0.6222622,-0.6247081,0.3536881,0.3121446,143.623,0.6549889,-0.6575635,0.3722897,0.1230227,-0.06692763,0.009231587,0.1403535,0.2724118,-0.2004635,-0.7669111,0.545393,113.8969,0.3250038,-0.2391651,-0.9149714,-0.2389185,-0.2217291,-0.255292,0.4140288,0.3913153,0.5508296,0.725565,0.1304401,165.0099,0.3946875,0.5555763,0.7318174,0.001077686,0.003898919,0.001694232,0.00438559,-0.07770506,0.03806604,0.001196897,0.9962487,9.928717,-0.8979501,0.4398865,0.0138312
Off Target,1773123793845,14.82515,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.05081774,0.9970677,0.304795,1.043852,0.5794858,-0.6149306,0.4263109,0.3229794,142.3136,0.6123015,-0.6497535,0.4504524,0.1232913,-0.06917023,0.007103994,0.1415476,0.3019567,-0.2054463,-0.7328323,0.5740828,109.9292,0.3687807,-0.2509122,-0.8950106,-0.2435407,-0.2228009,-0.259726,0.4200118,0.362,0.5613509,0.741883,0.05874356,173.2646,0.3626263,0.5623221,0.7431664,-0.0008177347,0.00293231,-0.004794955,0.005679677,-0.008750477,0.08845918,-0.003559983,0.996035,10.20776,-0.09836228,0.9943511,-0.04001703
Release,1773123793900,14.86675,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.05039185,0.9985493,0.3056497,1.045496,0.5693378,-0.6175818,0.4403986,0.3170116,143.0354,0.6003003,-0.651168,0.4643489,0.1247889,-0.06961642,0.005584435,0.1430031,0.3112499,-0.2125328,-0.7167631,0.5866891,108.1552,0.3843482,-0.2624469,-0.8850977,-0.2439379,-0.2242273,-0.2601377,0.4212543,0.365175,0.5614208,0.7417737,0.03501191,175.9871,0.365399,0.5617651,0.7422287,-0.0003918521,0.001450717,-0.005649656,0.005846088,-0.001305098,0.1053722,-0.003678751,0.9944253,12.10557,-0.01237708,0.9993118,-0.03488795
Grab,1773123794525,15.49389,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.05062754,0.9987801,0.3060158,1.045835,0.5447185,-0.6818374,0.363459,0.3260016,141.9475,0.5761966,-0.7212393,0.3844625,0.1269671,-0.06893696,0.006835122,0.1446363,0.3706765,-0.1555964,-0.7229721,0.5618719,111.6293,0.4480968,-0.1880946,-0.8739735,-0.2475741,-0.2230446,-0.2538483,0.4189042,0.4103059,0.4951608,0.7613619,0.08241988,170.5446,0.4117067,0.4968512,0.7639611,-0.0006275438,0.001219869,-0.006015807,0.006170237,-0.05546159,0.08709907,0.08268243,0.9912121,15.20295,-0.4192683,0.6584354,0.6250473
On Target,1773123795038,16.01947,1,1,135,0.6601336,-0.6302276,0.4087014,1,0.0486129,0.9962747,0.3011954,1.041943,0.5699282,-0.6422299,0.3518723,0.3727045,136.235,0.6141798,-0.6920953,0.3791932,0.1209443,-0.07399172,0.007033881,0.141957,0.3605686,-0.1422154,-0.7527039,0.5321673,115.696,0.4258822,-0.1679764,-0.8890491,-0.2388865,-0.2216089,-0.2562223,0.4145204,0.3601348,0.4931081,0.7845783,0.1076313,167.6424,0.3622391,0.4959893,0.7891625,0.001387097,0.00372535,-0.001195341,0.004151037,-0.02841652,0.02816346,0.06591658,0.9970228,8.844614,-0.3685331,0.3652512,0.8548705
