Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Grab,1773127782377,6.491905,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.02008888,1.001515,0.2852742,1.041545,-0.1650382,0.6887361,0.5059597,0.4923513,121.0095,-0.1896127,0.79129,0.5812979,0.1045355,-0.07382401,0.002551378,0.1280007,0.552113,0.06180364,0.8100009,-0.1877504,201.6431,0.5621091,0.0629226,0.8246661,0.01195676,0.1068292,-0.3702689,0.3855574,-0.8574225,0.5137319,0.02795489,-0.01117205,181.2803,-0.857476,0.5137639,0.02795663,0.02991112,-0.001514673,0.01472583,0.03337393,0.04011177,0.1013216,0.08275907,0.9905938,15.72954,0.2931385,0.7404627,0.6048068
Release,1773127782724,6.839758,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.0293111,1.007251,0.2812003,1.046178,-0.1955848,0.7584292,0.4787365,0.3966651,133.2603,-0.2130638,0.8262086,0.5215203,0.1057163,-0.07544134,0.002965778,0.1299081,0.5455919,0.1289077,0.8094878,-0.1744759,200.0963,0.5540908,0.1309157,0.8220975,0.01671096,0.1052437,-0.383525,0.3980539,-0.8480001,0.5193508,-0.09066138,-0.05432479,186.2282,-0.8492543,0.5201188,-0.09079546,0.0206889,-0.007251263,0.01879966,0.02887973,0.1259715,0.02982249,0.02616644,0.9912403,15.17862,0.9538127,0.2258056,0.1981233
Grab,1773127782726,6.839758,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.0293111,1.007251,0.2812003,1.046178,-0.1955848,0.7584292,0.4787365,0.3966651,133.2603,-0.2130638,0.8262086,0.5215203,0.1057163,-0.07544134,0.002965778,0.1299081,0.5455919,0.1289077,0.8094878,-0.1744759,200.0963,0.5540908,0.1309157,0.8220975,0.01671096,0.1052437,-0.383525,0.3980539,-0.8480001,0.5193508,-0.09066138,-0.05432479,186.2282,-0.8492543,0.5201188,-0.09079546,0.0206889,-0.007251263,0.01879966,0.02887973,0.1259715,0.02982249,0.02616644,0.9912403,15.17862,0.9538127,0.2258056,0.1981233
Release,1773127782737,6.852621,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.02953541,1.007386,0.2811566,1.046302,-0.1955556,0.7589072,0.478829,0.3956523,133.3867,-0.2129306,0.826336,0.5213728,0.1055044,-0.07570524,0.003149634,0.1298937,0.5468169,0.1285788,0.8087148,-0.1744688,200.0955,0.5553342,0.1305815,0.8213114,0.01673297,0.1052625,-0.3838188,0.3983429,-0.8469681,0.520921,-0.09068701,-0.0553381,186.3445,-0.848268,0.5217205,-0.09082618,0.02046459,-0.007385612,0.01884341,0.0287823,0.1263274,0.0289015,0.02562906,0.9912363,15.18203,0.9562951,0.2187836,0.1940113
Grab,1773127782752,6.867403,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.02979001,1.00751,0.2811101,1.046416,-0.1952665,0.7591023,0.4790556,0.3951461,133.4498,-0.2125655,0.8263523,0.5214958,0.1055067,-0.07578581,0.003315215,0.1299467,0.5473575,0.1294649,0.8082635,-0.1742091,200.0653,0.5558573,0.1314753,0.8208148,0.01677977,0.1053333,-0.3840893,0.3986242,-0.8465501,0.5214116,-0.09149174,-0.05578607,186.3959,-0.8478704,0.5222248,-0.09163443,0.02020999,-0.007510066,0.01888993,0.02866486,0.1262486,0.0282701,0.02547654,0.9912685,15.15414,0.9574468,0.2143953,0.1932094
Release,1773127782905,7.020405,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.03705089,1.009828,0.2802278,1.048644,-0.1919419,0.7511733,0.481053,0.4092493,131.6846,-0.2103651,0.8232735,0.527226,0.1042544,-0.07741649,0.005917824,0.1299897,0.5730897,0.1523442,0.7905099,-0.153146,197.6186,0.5799308,0.1541628,0.7999465,0.01967769,0.1108223,-0.3896103,0.4055429,-0.8494642,0.5197986,-0.07817627,-0.04591782,185.2637,-0.8503611,0.5203474,-0.07825882,0.01294911,-0.009828329,0.01977226,0.02559722,0.116825,0.03890336,0.03411688,0.9918037,14.6816,0.9143316,0.3044773,0.2670159
On Target,1773127783266,7.394635,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.04661776,1.005807,0.2878389,1.047221,-0.2026748,0.7215126,0.5251601,0.4031742,132.4465,-0.2214727,0.7884322,0.5738682,0.1037742,-0.07884952,0.007773056,0.1305632,0.5842404,0.1674939,0.7859882,-0.1132768,193.0085,0.5880253,0.1685789,0.7910799,0.01773864,0.1242253,-0.390663,0.410322,-0.8443616,0.5271241,-0.04361496,-0.08538997,189.7969,-0.8474569,0.5290564,-0.04377485,0.003382239,-0.005807042,0.01216111,0.01389438,0.0736553,0.04571235,0.001748966,0.9962341,9.948193,0.8494897,0.5272149,0.02017137
Trial End,1773127784252,8.380447,1,2,135,-0.1617865,0.7557155,0.6346016,1,0.04822228,0.997339,0.2982755,1.042103,-0.1742075,0.6800905,0.6204428,0.3495419,139.0814,-0.1859362,0.7258784,0.6622149,0.1008142,-0.07832691,0.006487821,0.1278308,0.5962861,0.09544007,0.7902378,-0.1042032,191.9625,0.59955,0.09596249,0.7945634,0.0128033,0.1381262,-0.3824786,0.406857,-0.7854513,0.6012536,0.01931386,-0.1455595,196.7393,-0.7939067,0.6077262,0.01952177,0.00177772,0.00266099,0.001724511,0.003635257,-0.02003328,-0.006813947,-0.0524743,0.9983982,6.487061,-0.3540694,-0.1204301,-0.927434
Trial Load,1773127784253,8.380447,1,3,135,-0.8906147,-0.4487423,0.07372773,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1008142,-0.07832691,0.006487821,0.1278308,0.5962861,0.09544007,0.7902378,-0.1042032,191.9625,0.59955,0.09596249,0.7945634,0.0128033,0.1381262,-0.3824786,0.406857,-0.7854513,0.6012536,0.01931386,-0.1455595,196.7393,-0.7939067,0.6077262,0.01952177,0.1,0,0,0.1,-0.8228208,-0.4145838,0.06811553,0.3826834,135,-0.8906148,-0.4487423,0.07372772
Trial Start,1773127786753,0,1,3,135,-0.8906147,-0.4487423,0.07372773,1,-0.05028563,1.001319,0.2997026,1.046418,-0.02625399,-0.006611542,-0.008370715,0.9995984,3.247788,-0.9264525,-0.2333085,-0.2953863,0.1008142,-0.07832691,0.006487821,0.1278308,0.5962861,0.09544007,0.7902378,-0.1042032,191.9625,0.59955,0.09596249,0.7945634,0.0128033,0.1381262,-0.3824786,0.406857,-0.7854513,0.6012536,0.01931386,-0.1455595,196.7393,-0.7939067,0.6077262,0.01952177,0.1002856,-0.001319051,0.0002974272,0.1002947,-0.816364,-0.4032113,0.07673588,0.4063029,132.0544,-0.8934329,-0.4412765,0.08398013
