Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Current Angle,Current Axis X,Current Axis Y,Current Axis Z,Current Axis Magnitude,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
On Target,1773029065336,12.46091,1,2,135,-0.9450775,0.2684524,-0.1864451,1,0.05098687,1.003324,0.3035502,1.049477,-0.856746,0.3299893,-0.1573639,0.3637718,137.336,-0.9197606,0.3542604,-0.1689382,0.1193383,-0.07259936,-0.002812555,0.1397147,-0.0357208,0.3025572,0.8262491,0.4738097,123.4362,-0.0405629,0.3435701,0.9382507,-0.2350763,-0.3319214,-0.3040386,0.5078111,0.517987,0.8418638,0.1280245,0.08102197,170.7054,0.5196956,0.8446407,0.1284468,-0.0009868704,-0.003324032,-0.003550231,0.004962584,-0.007572981,-0.04623615,0.07319782,0.9962164,9.971483,-0.08713801,-0.5320132,0.8422459
Trial End,1773029066338,13.461,1,2,135,-0.9450775,0.2684524,-0.1864451,1,0.05129529,1.002475,0.3031773,1.048572,-0.8501497,0.3067131,-0.1718064,0.3919889,133.8434,-0.9241059,0.3333947,-0.1867522,0.1181537,-0.07534149,0.001025844,0.1401346,-0.04068936,0.3040393,0.8247559,0.4750602,123.2735,-0.04624037,0.3455175,0.9372724,-0.2372823,-0.3282558,-0.3051286,0.5071077,0.5063989,0.8544707,0.09546946,0.06576864,172.458,0.5074977,0.8563247,0.09567661,-0.001295291,-0.002474904,-0.003177285,0.004230611,-0.02714327,-0.0165839,0.05517689,0.9979699,7.303037,-0.4261916,-0.260393,0.8663629
Trial Load,1773029066338,13.461,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.05,1,0.3,1.045227,0,0,0,1,0,1,0,0,0.1181537,-0.07534149,0.001025844,0.1401346,-0.04068936,0.3040393,0.8247559,0.4750602,123.2735,-0.04624037,0.3455175,0.9372724,-0.2372823,-0.3282558,-0.3051286,0.5071077,0.5063989,0.8544707,0.09546946,0.06576864,172.458,0.5074977,0.8563247,0.09567661,0.1,0,0,0.1,0.5846748,-0.222215,-0.6799481,0.3826834,135,0.6328474,-0.2405238,-0.7359705
Trial Start,1773029067430,0,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.05057386,1.000795,0.3000071,1.046018,-0.02281891,-0.0175661,0.02867996,0.9991738,4.658548,-0.5614527,-0.4322088,0.705662,0.1181537,-0.07534149,0.001025844,0.1401346,-0.04068936,0.3040393,0.8247559,0.4750602,123.2735,-0.04624037,0.3455175,0.9372724,-0.2372823,-0.3282558,-0.3051286,0.5071077,0.5063989,0.8544707,0.09546946,0.06576864,172.458,0.5074977,0.8563247,0.09567661,0.1005739,-0.0007953644,-7.122755E-06,0.100577,0.6112413,-0.2140564,-0.6750205,0.3534282,138.6057,0.6534113,-0.2288243,-0.7215907
Grab,1773029067708,0.277819,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.06461151,1.010844,0.2751409,1.04961,-0.3770055,0.3385152,0.2765272,0.8165826,70.51171,-0.6531303,0.5864491,0.47906,0.1249544,-0.05605257,0.02642164,0.1394762,0.689906,0.5173569,0.4587769,0.2142323,155.259,0.7063044,0.529654,0.4696815,-0.1446028,-0.3829708,-0.2566603,0.4831678,0.793721,0.4082833,-0.4124742,0.1821443,159.0106,0.8072245,0.4152293,-0.4194916,0.1146115,-0.01084375,0.02485907,0.1177767,0.4529847,-0.4056668,-0.7752011,-0.1711803,199.7129,0.459771,-0.4117442,-0.7868146
Release,1773029067985,0.5554302,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.06846026,0.9913071,0.2549716,1.025859,0.1132727,0.0966856,0.1659488,0.9748241,25.76764,0.5080067,0.4336167,0.744249,0.1070806,-0.06549048,0.05171853,0.1357574,0.8168869,0.5603952,-0.09538215,0.09775187,168.7805,0.8208179,0.5630919,-0.09584115,-0.125684,-0.360095,-0.2522789,0.4572849,0.538552,0.1186395,-0.8274329,-0.106024,192.1723,0.5416048,0.119312,-0.8321232,0.1184603,0.00869292,0.04502845,0.1270274,0.4977426,-0.07957493,-0.8080362,0.3049552,144.4891,0.5226375,-0.08355492,-0.8484507
Grab,1773029069165,1.736124,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.06895707,1.000659,0.2580249,1.035688,0.3485002,-0.1967678,0.2560357,0.8799295,56.73228,0.7335235,-0.4141571,0.5389041,0.1130638,-0.07981209,-0.0009202269,0.1383989,0.7134339,0.3858082,-0.5608018,0.1663295,160.8511,0.7235123,0.3912583,-0.568724,-0.1322345,-0.3705167,-0.2526346,0.4675391,0.2429578,-0.08352762,-0.9664295,-0.002927299,180.3354,0.2429588,-0.08352797,-0.9664337,0.1189571,-0.0006587505,0.04197508,0.1261472,0.5717942,0.2664258,-0.6586838,0.4101275,131.5743,0.6269479,0.2921245,-0.7222186
Release,1773029069554,2.127858,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.06442098,0.9477582,0.2655994,0.9863766,0.949141,-0.1372449,-0.1945914,0.2059841,156.2258,0.969941,-0.1402526,-0.1988558,0.07338316,-0.06712868,0.04011435,0.1072404,0.3480957,0.1720544,-0.8527728,-0.3492927,220.8881,0.3714948,0.18362,-0.9100965,-0.1401951,-0.3305688,-0.2171086,0.4196028,-0.2376381,-0.6169339,-0.4940209,-0.5646804,248.7602,-0.2879381,-0.7475182,-0.5985886,0.114421,0.0522418,0.03440058,0.1304023,-0.1927085,0.5383425,-0.1962613,0.7965754,74.39137,-0.3187693,0.8905006,-0.3246462
Grab,1773029071888,4.458199,1,3,135,0.6328474,-0.2405238,-0.7359705,1,-0.06382278,0.9330804,0.23236,0.9636927,0.5122572,0.1881077,-0.5460218,0.6356638,101.0615,0.6635748,0.2436736,-0.7073132,0.1107943,-0.06964748,0.01514934,0.1317409,-0.1532725,0.8601868,-0.4234708,-0.2392879,207.689,-0.1578585,0.885924,-0.4361413,-0.1129166,-0.3115673,-0.2190755,0.3972636,0.1759652,-0.03501675,-0.5224164,-0.8336013,292.941,0.3185661,-0.06339405,-0.9457785,0.1138228,0.06691957,0.06763998,0.1483544,-0.07361346,-0.1841766,-0.447078,0.8722279,58.56288,-0.150508,-0.3765624,-0.9140831
Release,1773029072622,5.196281,1,3,135,0.6328474,-0.2405238,-0.7359705,1,0.001349001,0.9534629,0.2671737,0.9901894,0.5498012,0.1248428,-0.6206951,0.5448584,113.97,0.6556742,0.1488833,-0.7402198,0.1070949,-0.07174037,0.04065422,0.135162,-0.103987,0.8705439,-0.4136895,-0.2453592,208.4061,-0.1072659,0.8979935,-0.4267337,-0.1778859,-0.3041345,-0.2568029,0.4359919,0.06973368,-0.05230025,-0.46207,-0.8825492,303.9029,0.1483002,-0.1112251,-0.9826681,0.048651,0.0465371,0.0328263,0.07490119,-0.1146492,-0.1579195,-0.3281122,0.9242616,44.88548,-0.3003176,-0.4136617,-0.8594725
